id,cod_mnz,lat,lon,taxonomy,n_piso,estrato,number,area_construida,val_fisico_millones_COP,ocupacion,fid,OBJECTID,codigo,nombre,limitecomunacorregimientoid,Shape_Length,Shape_Area,tipo_construccion,area_number
25315,5.00110000000007e+20,6.28677,-75.600388,MA/MNR/ND/H:2,2,2,1,248.7,353.197819940743,8,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,248.7
25316,5.00110000000007e+20,6.286827,-75.600255,MA/MNR/ND/H:2,2,3,16,3636.84,5164.95359659546,119,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,227.3025
25317,5.00110000000007e+20,6.286762,-75.601046,CR/PRM/ND/H:2,2,3,3,707.16,1746.70193612,21,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,235.72
25318,5.00110000000007e+20,6.286359,-75.600899,MA/MNR/ND/H:2,2,2,1,232.98,330.872650139905,5,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,232.98
25319,5.00110000000007e+20,6.28669,-75.60102,MA/MNR/ND/H:2,2,3,12,2762.24,3922.86749558954,75,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,230.18666666666664
25320,5.00110000000007e+20,6.286677,-75.601253,CR/PRM/ND/H:2,2,3,7,1550.12,3828.83308617333,37,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,221.44571428571427
25321,5.00110000000007e+20,6.286536,-75.601217,MA/MNR/ND/H:2,2,3,22,5225.74,7421.47155439139,130,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,237.53363636363636
25322,5.00110000000007e+20,6.286545,-75.60006,CR/PRM/ND/H:2,2,3,1,214.3,529.326071766667,4,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,214.3
25323,5.00110000000007e+20,6.286299,-75.599869,CR/PRM/ND/H:2,2,6,1,277.02,862.43842476,6,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,277.02
25324,5.00110000000007e+20,6.286232,-75.60009,MA/MNR/ND/H:2,2,2,2,507.46,720.682612413065,11,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,253.73
25325,5.00110000000007e+20,6.286464,-75.599958,MA/MNR/ND/H:2,2,3,4,878.48,1247.59638464634,19,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,219.62
25326,5.00110000000007e+20,6.286978,-75.600487,CR/PRM/ND/H:2,2,3,4,928.68,2293.86157876,4,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,232.17
25327,5.00110000000007e+20,6.286923,-75.600494,MA/MNR/ND/H:2,2,2,1,261.06,370.751197723081,1,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,261.06
25328,5.00110000000007e+20,6.28678,-75.600513,MA/MNR/ND/H:2,2,3,8,1765.4,2507.17905638676,8,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,220.675
25329,5.00110000000007e+20,6.287528,-75.601256,CR/PRM/ND/H:2,2,3,7,1624.22,4011.86183987333,39,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,232.03142857142856
25330,5.00110000000007e+20,6.287661,-75.601243,MA/MNR/ND/H:2,2,3,23,5600.62,7953.86720674115,139,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,243.50521739130434
25331,5.00110000000007e+20,6.287768,-75.600258,CR/PRM/ND/H:2,2,3,1,180.84,446.67907988,5,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,180.84
25332,5.00110000000007e+20,6.287537,-75.600195,MA/MNR/ND/H:2,2,3,17,3645.02,5176.5706378786,101,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,214.41294117647058
25333,5.00110000000007e+20,6.287468,-75.600075,MA/MNR/ND/H:3,3,3,1,488.73,694.082712262321,9,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,488.73
25334,5.00110000000007e+20,6.288252,-75.601837,CR/PRM/ND/H:2,2,3,2,452.16,1116.84590112,14,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,226.08
25335,5.00110000000007e+20,6.28824,-75.601832,MA/MNR/ND/H:2,2,3,23,5199.84,7384.68899091545,161,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,226.08
25336,5.00110000000007e+20,6.288501,-75.601524,CR/PRM/ND/H:2,2,3,5,1130.4,2792.1147528,40,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,226.08
25337,5.00110000000007e+20,6.288332,-75.601488,MA/MNR/ND/H:2,2,3,21,4747.68,6742.54212214019,168,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,226.08
25338,5.00110000000007e+20,6.288465,-75.601261,MA/MNR/ND/H:2,2,3,13,2939.04,4173.95464703917,143,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,226.07999999999998
25339,5.00110000000007e+20,6.287939,-75.600438,CR/PRM/ND/H:2,2,3,3,687.82,1698.93167840667,6,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,229.27333333333334
25340,5.00110000000007e+20,6.287738,-75.600388,MA/MNR/ND/H:2,2,2,1,214.4,304.485776418558,2,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,214.4
25341,5.00110000000007e+20,6.287748,-75.600468,MA/MNR/ND/H:2,2,3,14,3075.7,4368.03592598208,25,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,219.69285714285712
25342,5.00110000000007e+20,6.287503,-75.601497,CR/PRM/ND/H:2,2,3,5,1123.92,2776.10899944,39,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,224.78400000000002
25343,5.00110000000007e+20,6.287488,-75.601535,MA/MNR/ND/H:2,2,3,18,4334.46,6155.69691443648,151,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,240.80333333333334
25344,5.00110000000007e+20,6.285746,-75.600957,CR/PRM/ND/H:2,2,3,3,702.72,1735.73503104,14,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,234.24
25345,5.00110000000007e+20,6.285932,-75.600929,MA/MNR/ND/H:2,2,3,4,1066.14,1514.10664958433,21,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,266.535
25346,5.00110000000007e+20,6.285898,-75.600789,MA/MNR/ND/H:2,2,3,3,681.7,968.134112800983,14,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,227.23333333333335
25347,5.00110000000007e+20,6.285657,-75.600632,MA/MNR/ND/H:3,3,3,1,564.24,801.320216820928,8,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,564.24
25348,5.00110000000007e+20,6.286515,-75.600197,CR/PRM/ND/H:2,2,3,1,314.04,775.68623228,8,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,314.04
25349,5.00110000000007e+20,6.286587,-75.60041,MA/MNR/ND/H:2,2,2,1,253.32,359.75903396618,6,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,253.32
25350,5.00110000000007e+20,6.286433,-75.600334,MA/MNR/ND/H:2,2,3,5,1216.12,1727.10467545773,30,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,243.224
25351,5.00110000000007e+20,6.286338,-75.600204,MA/MR/ND/H:2,2,6,1,216.22,615.762404376604,5,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,216.22
25352,5.00110000000007e+20,6.286239,-75.599747,CR/PRM/ND/H:2,2,3,1,251.5,621.210952166667,5,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,251.5
25353,5.00110000000007e+20,6.286481,-75.59972,MA/MNR/ND/H:2,2,3,2,432.8,614.652257621044,9,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,216.4
25354,5.00110000000007e+20,6.286723,-75.601535,CR/PRM/ND/H:2,2,3,3,775.3,1915.00934876667,3,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,258.43333333333334
25355,5.00110000000007e+20,6.287351,-75.601761,MA/MNR/ND/H:2,2,2,2,536.2,761.498476285591,2,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,268.1
25356,5.00110000000007e+20,6.286637,-75.601501,MA/MNR/ND/H:2,2,3,15,3801.66,5399.02703721723,15,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,253.444
25357,5.00110000000007e+20,6.286824,-75.601573,MA/MNR/ND/H:3,3,3,3,1259.28,1788.39948007631,3,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,419.76
25358,5.00110000000007e+20,6.287178,-75.601692,MA/MPC/ND/H:3,3,6,1,483.06,1375.68304069079,1,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,483.06
25359,5.00110000000007e+20,6.286176,-75.60043,MA/MNR/ND/H:2,2,3,4,974.38,1383.79128184102,4,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,243.595
64478,5.00110000000091e+20,6.288557,-75.599823,MA/MC/ND/H:6,6,1,1,10229.4,8795.76372969753,13,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,10229.4
64479,5.00110000000091e+20,6.288163,-75.60207,MA/MNR/ND/H:2,2,3,14,3165.12,4495.0280814268,14,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,226.07999999999998
64480,5.00110000000091e+20,6.289207,-75.599998,MA/MNR/ND/H:6,6,1,2,20295.6,27535.0786525989,27,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,10147.8
64481,5.00110000000091e+20,6.289333,-75.599873,MA/MPC/ND/H:6,6,1,2,19855.56,26938.0755578252,26,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9927.78
64482,5.00110000000091e+20,6.290062,-75.599808,MA/MNR/ND/H:6,6,1,1,8815.5,11960.0054130937,88,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,8815.5
64483,5.00110000000091e+20,6.290061,-75.599808,MA/MPC/ND/H:6,6,1,2,16018.98,21732.980263427,160,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,8009.49
64484,5.00110000000091e+20,6.289923,-75.599503,MA/MPC/ND/H:6,6,1,1,9485.7,12869.267012306,65,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9485.7
64485,5.00110000000091e+20,6.289713,-75.599542,MA/MNR/ND/H:6,6,1,6,55661.28,75515.7631557741,602,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9276.88
64486,5.00110000000091e+20,6.289538,-75.599667,CR/PRM/ND/H:6,6,1,2,20446.44,32933.069088379,276,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,10223.22
64487,5.00110000000091e+20,6.289388,-75.599331,MA/MNR/ND/H:6,6,1,2,20461.8,27760.5625048655,276,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,10230.9
64488,5.00110000000091e+20,6.289159,-75.599632,MA/MNR/ND/H:6,6,1,2,19238.28,26100.6106220422,148,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9619.14
64489,5.00110000000091e+20,6.289263,-75.599869,MA/MPC/ND/H:6,6,1,1,9633.72,13070.0860244149,74,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9633.72
64490,5.00110000000091e+20,6.288973,-75.598709,MA/MNR/ND/H:6,6,1,1,9643.92,13083.9243835793,66,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9643.92
64491,5.00110000000091e+20,6.288897,-75.59935,MA/MC/ND/H:6,6,1,1,9644.64,8292.95703540677,66,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,9644.64
64492,5.00110000000091e+20,6.288589,-75.5993,MA/MNR/ND/H:6,6,1,2,19887.0,26980.7302648965,274,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9943.5
64493,5.00110000000091e+20,6.288705,-75.599518,MA/MNR/ND/H:6,6,1,1,9650.1,13092.3088011906,123,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9650.1
64494,5.00110000000091e+20,6.288482,-75.599442,MA/MPC/ND/H:6,6,1,1,10322.94,14005.152093363,132,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,10322.94
64495,5.00110000000091e+20,6.28852,-75.599663,MA/MC/ND/H:6,6,1,1,10222.92,8790.19189274048,70,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,10222.92
64496,5.00110000000091e+20,6.288254,-75.598995,MA/MNR/ND/H:6,6,1,2,21317.94,28922.089251433,146,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,10658.97
64497,5.00110000000091e+20,6.288173,-75.598167,CR/PRM/ND/H:6,6,3,1,10621.02,23849.2461863546,127,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,10621.02
64498,5.00110000000091e+20,6.288181,-75.598,MA/MNR/ND/H:6,6,3,1,9543.06,18049.5345890591,114,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9543.06
64499,5.00110000000091e+20,6.288134,-75.598335,MA/MR/ND/H:6,6,3,1,10591.02,20031.6231715421,127,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,10591.02
64500,5.00110000000091e+20,6.288232,-75.599726,CR/PRM/ND/H:6,6,1,3,31392.36,50563.6561047922,221,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,10464.12
64501,5.00110000000091e+20,6.28817,-75.599579,MA/MNR/ND/H:6,6,1,4,42587.04,57777.9171831025,300,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,10646.76
64502,5.00110000000091e+20,6.287858,-75.599045,MA/MNR/ND/H:6,6,3,1,9049.68,17116.3664673508,140,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9049.68
64503,5.00110000000091e+20,6.287991,-75.598938,MA/MR/ND/H:6,6,3,1,9860.28,18649.517546553,152,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,9860.28
64504,5.00110000000091e+20,6.288005,-75.598591,MA/MNR/ND/H:6,6,3,2,20688.54,39129.8512560052,172,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,10344.27
64505,5.00110000000091e+20,6.287748,-75.598858,MA/MR/ND/H:6,6,3,2,18856.32,35664.4304931927,158,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,9428.16
64506,5.00110000000091e+20,6.287423,-75.599117,CR/PRM/ND/H:6,6,3,4,37703.58,84662.4864209761,184,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,9425.895
64507,5.00110000000091e+20,6.287479,-75.598539,CR/PRM/ND/H:6,6,3,4,34639.26,77781.6292082254,160,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,8659.815
64508,5.00110000000091e+20,6.287514,-75.598503,MA/MNR/ND/H:6,6,3,2,17826.72,33717.0676124295,82,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,8913.36
64509,5.00110000000091e+20,6.287855,-75.59816,CR/PRM/ND/H:6,6,3,1,9546.48,21436.3923364338,65,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,9546.48
64510,5.00110000000091e+20,6.287865,-75.597977,CR/PRM/ND/H:6,6,3,1,9543.06,21428.7128082946,113,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,9543.06
64511,5.00110000000091e+20,6.287663,-75.59803,MA/MNR/ND/H:6,6,3,1,8992.74,17008.6713989449,106,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,8992.74
64512,5.00110000000091e+20,6.287832,-75.597816,MA/MPC/ND/H:6,6,3,1,9544.74,18052.7121042492,113,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9544.74
64513,5.00110000000091e+20,6.287485,-75.598292,CR/PRM/ND/H:6,6,3,3,27405.3,61537.94517955,213,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,9135.1
64514,5.00110000000091e+20,6.287219,-75.598732,MA/MNR/ND/H:6,6,3,1,6730.2,12729.3528167365,52,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,6730.2
64515,5.00110000000091e+20,6.287448,-75.598083,MA/MNR/ND/H:6,6,3,1,8991.06,17005.4938837549,89,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,8991.06
64516,5.00110000000091e+20,6.287513,-75.597678,CR/PRM/ND/H:6,6,3,5,44952.84,100940.526233432,345,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,8990.568
64517,5.00110000000091e+20,6.287211,-75.597546,CR/PRM/ND/H:6,6,3,2,18059.64,40552.4893463092,162,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,9029.82
64518,5.00110000000091e+20,6.287278,-75.597389,MA/MNR/ND/H:6,6,3,2,18072.3,34181.5522436046,162,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9036.15
64519,5.00110000000091e+20,6.287392,-75.597725,MA/MR/ND/H:6,6,3,1,8976.24,16977.4636604712,81,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,8976.24
64520,5.00110000000091e+20,6.286934,-75.598694,CR/PRM/ND/H:6,6,3,3,30842.46,69256.0056880408,234,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Pórticos de concreto,10280.82
64521,5.00110000000091e+20,6.28703,-75.598208,MA/MNR/ND/H:6,6,3,3,28488.36,53882.2599046394,216,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9496.12
64522,5.00110000000091e+20,6.286878,-75.598419,MA/MR/ND/H:6,6,3,1,10541.52,19937.9999561208,80,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería confinada,10541.52
64523,5.00110000000091e+20,6.28707,-75.597237,MA/MNR/ND/H:6,6,3,1,9140.22,17287.6118395577,63,7,72,0724,Monteclaro,07,3476.81741314016,429493.522020306,Mampostería no reforzada,9140.22
25967,5.00110000000007e+20,6.273587,-75.615211,MA/MNR/ND/H:1,1,2,4,216.62,344.328025139471,4,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,54.155
25968,5.00110000000007e+20,6.272627,-75.617363,MA/MPC/ND/H:1,1,1,1,14.49,20.0497581310883,1,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,14.49
25969,5.00110000000007e+20,6.273348,-75.615547,MA/MPC/ND/H:1,1,2,2,62.26,98.9652979650239,2,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,31.13
26088,5.00110000000007e+20,6.272712,-75.618034,MA/MNR/ND/H:1,1,1,1,61.02,84.4331429371297,1,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,61.02
26089,5.00110000000007e+20,6.272591,-75.617496,MA/MNR/ND/H:1,1,2,2,32.9,52.2961500650383,2,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,16.45
26187,5.00110000000007e+20,6.272973,-75.6185,MA/MNR/ND/H:1,1,1,3,88.33,122.221886523052,3,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,29.44333333333333
26188,5.00110000000007e+20,6.272742,-75.618439,MA/MNR/ND/H:2,2,1,1,228.18,282.089380054921,1,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,228.18
60435,5.0011000000006e+20,6.272132,-75.612837,MA/MNR/ND/H:1,1,1,5,313.29,433.498186672785,13,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,62.658
60436,5.0011000000006e+20,6.272322,-75.612862,MA/MNR/ND/H:1,1,2,3,495.54,787.684930189334,20,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,165.18
60437,5.0011000000006e+20,6.272653,-75.610069,CR/PRM/ND/H:1,1,2,1,45.25,88.3546017788461,2,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Pórticos de concreto,45.25
60438,5.0011000000006e+20,6.272815,-75.610218,MA/MNR/ND/H:1,1,1,2,92.81,128.420845558751,4,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,46.405
60439,5.0011000000006e+20,6.272738,-75.610107,MA/MNR/ND/H:1,1,2,5,198.64,315.747940696632,10,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,39.727999999999994
60440,5.0011000000006e+20,6.273155,-75.61058,CR/PRM/ND/H:1,1,1,1,54.41,76.2070918886185,4,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Pórticos de concreto,54.41
60441,5.0011000000006e+20,6.273238,-75.610477,MA/MNR/ND/H:1,1,1,2,79.99,110.681860103917,5,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,39.995
60442,5.0011000000006e+20,6.273108,-75.610514,MA/MNR/ND/H:1,1,2,3,286.47,455.35799723804,19,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,95.49000000000001
60443,5.0011000000006e+20,6.273139,-75.610481,MA/MNR/ND/H:2,2,1,3,613.3,758.197110998699,20,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,204.4333333333333
60444,5.0011000000006e+20,6.273237,-75.610542,MA/MNR/ND/H:2,2,2,1,215.86,306.559233664692,7,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,215.86
60445,5.0011000000006e+20,6.273211,-75.610371,MA/MNR/ND/H:3,3,1,2,1694.4,2094.71577511201,37,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,847.2
60446,5.0011000000006e+20,6.273127,-75.610546,MA/MNR/ND/H:3,3,2,2,760.14,1079.53273361382,17,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,380.07
60447,5.0011000000006e+20,6.273337,-75.610367,MA/MPC/ND/H:2,2,1,1,159.46,197.133721375921,5,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,159.46
60448,5.0011000000006e+20,6.273433,-75.610413,MA/MPC/ND/H:4,4,1,1,986.48,1085.36035531955,16,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,986.48
60449,5.0011000000006e+20,6.273049,-75.610252,CR/PRM/ND/H:1,1,1,2,146.06,204.572832958126,7,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Pórticos de concreto,73.03
60450,5.0011000000006e+20,6.273008,-75.610332,MA/MNR/ND/H:1,1,1,5,402.3,556.660986620899,21,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,80.46000000000001
60451,5.0011000000006e+20,6.272982,-75.610199,MA/MNR/ND/H:2,2,1,3,589.52,728.798892672352,15,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,196.50666666666666
60452,5.0011000000006e+20,6.273076,-75.610245,MA/MNR/ND/H:2,2,2,3,685.64,973.729607013152,17,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,228.54666666666665
60453,5.0011000000006e+20,6.273053,-75.610268,MA/MNR/ND/H:3,3,2,1,480.54,682.451469217228,8,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,480.54
60454,5.0011000000006e+20,6.273202,-75.610115,CR/PRM/ND/H:1,1,1,1,54.85,76.8233594944078,4,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Pórticos de concreto,54.85
60455,5.0011000000006e+20,6.273046,-75.60998,MA/MNR/ND/H:1,1,1,3,237.85,329.1121443395,17,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,79.28333333333333
60456,5.0011000000006e+20,6.272871,-75.610107,MA/MNR/ND/H:1,1,2,2,83.57,132.838579359734,6,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,41.785
60457,5.0011000000006e+20,6.272983,-75.610069,MA/MNR/ND/H:2,2,1,1,121.38,150.057011793612,4,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,121.38
60458,5.0011000000006e+20,6.272794,-75.610016,MA/MNR/ND/H:2,2,2,1,144.38,205.045039175892,5,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,144.38
60459,5.0011000000006e+20,6.273066,-75.610022,MA/MNR/ND/H:3,3,1,4,1920.51,2374.24610083827,46,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,480.1275
60460,5.0011000000006e+20,6.273027,-75.609886,CR/PRM/ND/H:1,1,1,1,155.62,217.962647302092,8,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Pórticos de concreto,155.62
60461,5.0011000000006e+20,6.272989,-75.609798,MA/MNR/ND/H:1,1,1,2,119.56,165.434719265212,6,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,59.78
60462,5.0011000000006e+20,6.272681,-75.609856,MA/MNR/ND/H:1,1,2,1,41.48,65.9344773464373,2,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,41.48
60463,5.0011000000006e+20,6.272775,-75.609879,MA/MNR/ND/H:2,2,2,2,569.32,808.534711896517,14,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,284.66
60464,5.0011000000006e+20,6.272988,-75.60984,MA/MNR/ND/H:3,3,1,1,726.21,897.783016433011,12,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,726.21
60465,5.0011000000006e+20,6.272745,-75.609947,MA/MNR/ND/H:3,3,2,1,353.4,501.890267660067,6,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,353.4
60466,5.0011000000006e+20,6.27296,-75.609734,MA/MNR/ND/H:4,4,2,1,899.0,1136.26186076023,11,8,79,0722,Olaya Herrera,07,4299.25303415091,421510.980690378,Mampostería no reforzada,899.0
